name,neighbourhood_name,latitude,longitude,room_type,bathrooms,bedrooms,price,last_review_date,review_scores_rating,country,city,insert_date
Double  Private Cozy Room,Sant antoni,"41,37656","2,16526",Private room,"2,0","1,0","27,0",2020-08-25,"96,0",España,Barcelona,2020-10-12
Herbolario. 1 bedroom in the centre,Alfalfa,"37,39049","-5,99266",Entire home/apt,"1,0","1,0","83,0",2019-04-09,"92,0",España,Sevilla,2019-04-27
S'Agaro Residencial,Sant feliu de guíxols,"41,792550362453184","3,0477771154495703",Entire home/apt,"2,0","4,0","200,0",2018-08-27,"100,0",España,Girona,2018-09-28
Casa en primera linea de mar.,Mahón,"39,91352","4,28451",Entire home/apt,"2,0","3,0","115,0",2019-08-30,"96,0",España,Menorca,2019-12-31
BWH Princesa 3 2,"Sant pere, santa caterina i la ribera","41,38415","2,1794",Entire home/apt,nan,"1,0","57,0",2018-12-02,"85,0",España,Barcelona,2020-07-17
♡Stunning♡ best location | 3 bedroom | 5★ Gran Via,Sol,"40,41790282038259","-3,704778015320816",Entire home/apt,"2,0","3,0","99,0",2018-03-24,"99,0",España,Madrid,2018-04-12
Habitación a un paso de la playa,Centro,"36,71759","-4,41149",Private room,"1,0","1,0","27,0",2019-03-13,"94,0",España,Malaga,2019-03-31
Piso luminoso y acogedor en Malasaña/Chueca,Justicia,"40,42254597883732","-3,699039351366819",Entire home/apt,"1,0","1,0","60,0",2018-11-25,"98,0",España,Madrid,2018-12-10
"Sa Tafona, House 5StarsHome Mallorca",Campanet,"39,77669","2,98596",Entire home/apt,"3,0","3,0","199,0",2019-09-15,"70,0",España,Mallorca,2020-06-25
Romantic Atico DISEÑO Madrid LA LATINA,Palacio,"40,41309","-3,71122",Entire home/apt,"1,0","1,0","40,0",2019-12-15,"88,0",España,Madrid,2021-01-12
Centric Cadaqués Apartment (habitación privada 2),Cadaqués,"42,28896","3,27365",Private room,"3,0","1,0","45,0",2020-09-12,"82,0",España,Girona,2020-12-31
Disfruta Caminando por las Calles de Madrid,Embajadores,"40,41277","-3,70683",Private room,"2,0","1,0","20,0",2018-08-19,"83,0",España,Madrid,2019-04-11
Apartment near Pine Walk Port de Pollença,Pollença,"39,91138","3,09479",Entire home/apt,"2,0","2,0","103,0",2020-08-11,"95,0",España,Mallorca,2021-02-11
Apartamento céntrico y Acogedor Port de la Selva,El port de la selva,"42,33906","3,20344",Entire home/apt,"1,0","2,0","47,0",2019-08-31,"90,0",España,Girona,2019-11-30
Villa for up to 10 people in Cala d'Or,Santanyí,"39,36522","3,22446",Entire home/apt,"2,0","5,0","200,0",2019-03-09,"100,0",España,Mallorca,2019-03-25
LOFT EN CHUECA .,Justicia,"40,42295970087301","-3,700303114792372",Private room,"1,0","1,0","26,0",2018-12-31,"94,0",España,Madrid,2019-02-06
Habitacion doble en el corazón de Gracia,La vila de gràcia,"41,40519541896008","2,157443056034499",Private room,"1,0","1,0","40,0",2018-09-27,"97,0",España,Barcelona,2018-12-10
Estudio Centro Histórico A/C WiFi,Centro,"36,72629","-4,4239",Entire home/apt,"1,0","1,0","28,0",2016-08-08,"92,0",España,Malaga,2020-10-30
mini loft poblenou 150 m from beach,El poblenou,"41,40138603415502","2,206290163497165",Entire home/apt,"1,0","0,0","50,0",2017-09-25,"85,0",España,Barcelona,2017-10-07
Luxury Villa Cati,Inca,"39,7302899721468","2,907105443872691",Entire home/apt,"5,0","6,0",nan,2017-08-22,"100,0",España,Mallorca,2018-10-17
Habitacion para dos cerca del Palau de la Musica,Cami fondo,"39,46519","-0,35473",Private room,"1,0","1,0","40,0",2020-02-23,"96,0",España,Valencia,2020-06-30
OFERTA mes de Septiembre 2020,Calonge,"41,84053","3,09069",Entire home/apt,"2,0","3,0","140,0",2019-07-31,"100,0",España,Girona,2020-10-28
Tranquilo y cómodo apartamento en Madrid 5PAX,Los angeles,"40,355601075084365","-3,698285380255992",Entire home/apt,"1,0","3,0","75,0",2019-01-25,"93,0",España,Madrid,2019-02-06
Apartament a 200mt playa se ubica en centro pueblo,L'escala,"42,12497382804413","3,1325178392681625",Entire home/apt,"1,0","1,0","60,0",2018-07-21,"100,0",España,Girona,2018-07-31
Appartment in the city center,L'antiga esquerra de l'eixample,"41,38608058988397","2,1610126886767635",Private room,"1,0","1,0","39,0",2016-08-31,"100,0",España,Barcelona,2017-05-07
Beautiful Room in the Center - WIFI,El fort pienc,"41,39452","2,18489",Private room,"1,0","1,0","36,0",2018-12-05,"90,0",España,Barcelona,2019-11-09
Medieval Castle for 16 persons,Ripoll,"42,152200237185","2,2453621990726607",Entire home/apt,"4,0","8,0","416,0",2018-08-19,"100,0",España,Girona,2018-10-20
El Castillito,Pals,"41,98204","3,1953",Entire home/apt,"2,0","4,0","140,0",2018-11-03,"90,0",España,Girona,2019-06-30
Apartment 'Charo' next to the beach,Felanitx,"39,37857","3,23944",Entire home/apt,"2,0","3,0","120,0",2020-08-22,"95,0",España,Mallorca,2020-11-08
PRECIOSO DÚPLEX CON VISTAS A LA PUERTA DE ALCALÁ,Recoletos,"40,42004","-3,68955",Entire home/apt,"3,0","2,0","125,0",2020-01-02,"100,0",España,Madrid,2020-03-17
CLEAN ROOM PRIVATE,Verdun,"41,44402","2,17466",Private room,"1,0","1,0","38,0",2018-07-26,"95,0",España,Barcelona,2019-09-17
Room 9 Adults only boutique hotel with Pool & Gym,Sineu,"39,6432","3,0098",Hotel room,"1,0","1,0","238,0",2019-09-26,"100,0",España,Mallorca,2020-09-19
Céntrico Guest House,El poble sec,"41,37201","2,15628",Private room,"2,0","5,0","70,0",2019-01-01,"80,0",España,Barcelona,2019-04-10
Eixample Barcelona Citycenter,L'antiga esquerra de l'eixample,"41,385648932125214","2,160260711782608",Entire home/apt,"1,0","1,0","49,0",2017-05-22,"100,0",España,Barcelona,2017-12-09
"Private Studio in Sol, Madrid",Sol,"40,41523","-3,70297",Entire home/apt,"1,0","1,0","72,0",2020-03-22,"95,0",España,Madrid,2020-07-17
Great room in the center of Madrid,Justicia,"40,42042","-3,70094",Private room,"1,0","1,0","35,0",2020-09-25,"97,0",España,Madrid,2020-10-17
*Habitación doble muy bonita en SAGRADA FAMILIA*,La sagrada família,"41,40703","2,17366",Private room,"1,0","1,0","46,0",2020-02-27,"91,0",España,Barcelona,2020-03-16
VIP loft with ocean view,Sant feliu de guíxols,"41,77812","3,02754",Entire home/apt,"1,0","1,0","285,0",2019-08-31,"100,0",España,Girona,2020-10-28
CLASSY BCN,Sants,"41,37164834871923","2,1317469098797983",Entire home/apt,"1,0","3,0","98,0",2017-05-09,"60,0",España,Barcelona,2017-06-05
Cousy and sassy apartament in the center,Sant antoni,"41,37594695994987","2,150987853959472",Private room,"1,0","1,0","36,0",2018-01-21,"96,0",España,Barcelona,2018-02-07
Vivienda San Martín II,Sant francesc,"39,47303","-0,37589",Entire home/apt,"1,0","1,0","53,0",2020-09-27,"100,0",España,Valencia,2020-09-28
Apartamento barato muy céntrico a 1 minuto playa!,Roses,"42,26417","3,17557",Entire home/apt,"1,0","3,0","55,0",2018-08-31,"93,0",España,Girona,2019-11-30
Habitación en Opera,Sol,"40,41704","-3,70738",Private room,"1,0","1,0","28,0",2019-06-21,"93,0",España,Madrid,2019-07-10
#Bonito y tranquilo apartamento,Massarrojos,"39,53202","-0,41194",Entire home/apt,"1,0","2,0","60,0",2020-08-14,"97,0",España,Valencia,2020-10-24
Cozy Double Room next to Prado Museum/Atocha,Cortes,"40,41194","-3,69773",Private room,"1,0","1,0","41,0",2020-03-09,"93,0",España,Madrid,2020-03-17
"Apartamento urbano, tranquilo y chic cerca del Paseo de Gracia",L'antiga esquerra de l'eixample,"41,38949","2,16192",Entire home/apt,"1,0","1,0","170,0",2020-03-10,"98,0",España,Barcelona,2020-05-11
Traumfinca Mallorca in Santanyi für bis 10Pers (1),Santanyí,"39,34817","3,11752",Private room,"1,0","1,0","130,0",2019-09-23,"100,0",España,Mallorca,2020-01-29
AMAZING APARTMENT NEXT TO RAMBLAS!,El raval,"41,38445531174881","2,164223725266619",Entire home/apt,"3,0","4,0","143,0",2017-06-19,"91,0",España,Barcelona,2017-07-06
BEST LOCATION+MINI TERRACE,Centro,"36,72235","-4,41839",Entire home/apt,"1,0",nan,"37,0",2020-08-31,"98,0",España,Malaga,2020-11-30
Apartment Sevilla Center Reposo 1 ref. 4,San lorenzo,"37,40089476725993","-5,995756696406724",Entire home/apt,"1,0","1,0","50,0",2017-01-29,"100,0",España,Sevilla,2018-11-22
Countryside garden apartment 1 shared pool,Churriana,"36,65236","-4,49868",Entire home/apt,"1,0","2,0","21,0",2020-09-16,"97,0",España,Malaga,2020-11-30
Bright 1 bedroom near Plaza España,Hostafrancs,"41,37551","2,14494",Entire home/apt,"1,0","1,0","51,0",2019-07-31,"90,0",España,Barcelona,2019-11-09
house villa a few meters from a wonderful beach,Santa margalida,"39,73015","3,21574",Entire home/apt,"2,0","4,0","180,0",2019-07-26,"100,0",España,Mallorca,2020-11-08
DELUX ROOM PRIVATE  BATHROOM IN PLAZA ESPAÑA,Hostafrancs,"41,37356","2,14268",Private room,"1,0","1,0","69,0",2019-11-03,"80,0",España,Barcelona,2019-12-10
Modern Hilltop Villa with Large Shared Pool,Begur,"41,95217","3,22658",Entire home/apt,"3,0","4,0","240,0",2020-08-26,"80,0",España,Girona,2021-02-27
Cosy single room in the heart of Barcelona,Sant antoni,"41,37645","2,16214",Private room,"1,0","1,0","25,0",2019-09-13,"100,0",España,Barcelona,2019-09-17
Spacious apartment with private terrace,El poble sec,"41,37347864924207","2,159949402852393",Entire home/apt,"1,0","2,0","130,0",2018-08-26,"95,0",España,Barcelona,2018-09-11
CULTURA Y OCIO,El raval,"41,38048480236209","2,163641794330918",Private room,"1,0","1,0","20,0",2018-04-26,"91,0",España,Barcelona,2018-05-14
Sofá-cama,Embajadores,"40,40863642057755","-3,700641931116405",Shared room,"1,0","1,0","25,0",2016-10-31,"100,0",España,Madrid,2017-04-08
D. Habitacion centrica privada en piso compartido.,El poble sec,"41,37444","2,16911",Private room,"1,0","1,0","31,0",2020-03-15,"96,0",España,Barcelona,2020-10-12
TRIANA CASTILLA VFT/SE/4602,Triana casco antiguo,"37,38639","-6,00453",Entire home/apt,"1,0","1,0","61,0",2020-08-12,"96,0",España,Sevilla,2021-01-31
Apartamento tipo 2/4,Castell-platja d'aro,"41,82511","3,08022",Entire home/apt,"1,0","1,0","68,0",2020-09-27,"87,0",España,Girona,2020-10-28
MIRAMAR. (MARDETOSSA),Tossa de mar,"41,7197","2,92547",Entire home/apt,"1,0","2,0","55,0",2020-08-22,"88,0",España,Girona,2020-10-28
Habitación en el centro de Bcn,El raval,"41,38028","2,17208",Private room,"2,0","1,0","30,0",2019-10-22,"90,0",España,Barcelona,2020-01-10
Agroturismo Roqueta S.L.,Maria de la salut,"39,66183","3,06564",Entire home/apt,"1,0","2,0","93,0",2018-07-22,"100,0",España,Mallorca,2019-03-25
Apartamento Rafael (Liedtke Museo),Andratx,"39,53447","2,37202",Entire home/apt,"1,0","1,0","129,0",2018-08-22,"90,0",España,Mallorca,2019-05-27
SON SERRA DE MARINA,Santa margalida,"39,736526018135415","3,2183297087959915",Entire home/apt,"2,0","3,0","100,0",2018-08-19,"100,0",España,Mallorca,2018-09-18
Nice apartment to visit Madrid,Acacias,"40,40411230989135","-3,7046497308704542",Entire home/apt,"1,0","1,0","84,0",2017-04-30,"100,0",España,Madrid,2018-10-10
Céntrico piso en Barcelona-Wi-Fi,La dreta de l'eixample,"41,39846990548259","2,1667456904932543",Entire home/apt,"1,0","3,0","77,0",2018-01-10,"96,0",España,Barcelona,2018-01-17
Apto. en 1er linea de la playa,Alcúdia,"39,84069","3,12626",Entire home/apt,"1,0","2,0","100,0",2019-09-12,"97,0",España,Mallorca,2021-01-16
Apartamento Guadaira 2 en San Bernardo,San bernardo,"37,38214019688431","-5,983001539568657",Entire home/apt,"1,0","2,0","75,0",2017-05-21,"95,0",España,Sevilla,2018-08-27
Past meets Present in stunning flat near Beach,El parc i la llacuna del poblenou,"41,3946","2,19324",Entire home/apt,"1,0","2,0","98,0",2020-09-12,"96,0",España,Barcelona,2020-11-06
♥Best Views in Town Penthouse.Best Spot/Marble♥,Centro,"36,71921","-4,42085",Entire home/apt,"2,0","2,0","195,0",2019-03-30,"96,0",España,Malaga,2019-11-30
"Central, Cosy, Quiet + Wifi",El raval,"41,38249996042731","2,1653637132894827",Entire home/apt,"1,0","1,0","60,0",2018-01-22,"95,0",España,Barcelona,2018-02-07
Regal Style at the Marquis of Matillas Former Home,Sol,"40,41415","-3,705",Entire home/apt,"2,0","3,0","199,0",2019-09-13,"96,0",España,Madrid,2019-09-19
Modern Apt .with terrace in trendy Chamberi,Gaztambide,"40,43441","-3,7126",Entire home/apt,"1,0","1,0","42,0",2019-08-28,"92,0",España,Madrid,2020-04-17
AN AMAZING LOCATION IN THE HISTORIC DISTRICT,Alfalfa,"37,3901","-5,99149",Entire home/apt,"1,0","1,0","69,0",2019-09-15,"98,0",España,Sevilla,2019-09-30
Habitación doble; tranquila y luminosa,El poble sec,"41,37395857388575","2,1596869835076333",Private room,"1,0","1,0","45,0",2017-07-23,"100,0",España,Barcelona,2017-08-06
Deluxe loft with balcony in La Latina,Palacio,"40,41025","-3,71201",Entire home/apt,"2,0","2,0","100,0",2019-01-08,"88,0",España,Madrid,2019-03-08
LOLA DE TRIANA Apartments - Estudio 15,Triana casco antiguo,"37,38751","-6,00537",Entire home/apt,"1,0","1,0",nan,2020-03-12,"100,0",España,Sevilla,2020-06-29
Great apartment at Puerta del Sol-Madrid,Sol,"40,41723","-3,70216",Entire home/apt,"1,0","1,0","85,0",2020-03-08,"98,0",España,Madrid,2020-04-17
On the Ramblas 2 Studio Apartment,El barri gòtic,"41,37963687243761","2,17551329139604",Entire home/apt,"1,0","0,0","70,0",2018-10-08,"76,0",España,Barcelona,2019-01-14
Enorme habitación exterior para 2 con balcón.,Jerónimos,"40,408345202016","-3,6870256471996776",Private room,"1,0","1,0","41,0",2018-05-13,"100,0",España,Madrid,2018-05-14
"Casa con vistas, a 1km. de la playa",Palafrugell,"41,91878","3,19978",Entire home/apt,"2,0","3,0","250,0",2015-08-16,"95,0",España,Girona,2020-05-28
sociable apartment in Raval 3,El raval,"41,37889443275933","2,1731405067952285",Private room,"2,0","3,0","25,0",2018-04-13,"91,0",España,Barcelona,2018-05-14
carol II,Sant antoni,"41,37857","2,1584",Private room,"2,0","1,0","45,0",2019-06-01,"94,0",España,Barcelona,2019-06-07
Bright & Cozy with Balcony 1BD - City Center,Embajadores,"40,411963507052825","-3,70054434906544",Entire home/apt,"1,0","1,0","70,0",2018-09-01,"99,0",España,Madrid,2018-09-11
MALVARROSA BEACH LOFT APARTMENT,La carrasca,"39,47968","-0,33318",Entire home/apt,"1,0","1,0","78,0",2019-12-02,"94,0",España,Valencia,2020-11-10
Best Location!!!,El poblenou,"41,40049909398627","2,1970113524800383",Private room,"1,0","1,0","40,0",2018-08-12,"90,0",España,Barcelona,2018-09-11
Casa Deniz /VFT/MA/17648,Este,"36,73056","-4,371",Entire home/apt,"1,0","3,0","80,0",2019-03-17,"96,0",España,Malaga,2019-09-30
NUEVO luminoso y con terrazas junto a la playa,Sant feliu de guíxols,"41,78051","3,03157",Entire home/apt,"2,0","3,0","70,0",2020-11-12,"100,0",España,Girona,2020-12-31
"Lovely apartment in Chamberi, Madrid.  VT-8028",Arapiles,"40,43534781075999","-3,709618019675185",Entire home/apt,"1,0","1,0","75,0",2018-07-15,"94,0",España,Madrid,2019-02-06
Habitación en paseo maragall,Horta,"41,42822","2,16325",Private room,"1,0","1,0","40,0",2018-09-07,"95,0",España,Barcelona,2020-02-16
Cabanyal apartments beach,Cabanyal-canyamelar,"39,46986","-0,3288",Entire home/apt,"1,0","1,0","31,0",2019-11-22,"95,0",España,Valencia,2019-11-30
Villa in Palma de Mallorca with swimmingpool,Palma de mallorca,"39,61058","2,65332",Entire home/apt,"3,0","4,0","221,0",2019-07-09,"98,0",España,Mallorca,2020-01-29
Sunny Flat in heart of Barcelona,"Sant pere, santa caterina i la ribera","41,38936584973282","2,178380183449417",Entire home/apt,"1,0","1,0","80,0",2018-04-15,"100,0",España,Barcelona,2018-05-14
Apartment Begur - Costa Brava,Begur,"41,92598","3,17239",Entire home/apt,"1,0","2,0","68,0",2018-10-03,"96,0",España,Girona,2019-05-29
LUXURY APARTMENT 4 ROOMS & TERRACE ON GRAN VIA ST,Sol,"40,41976","-3,70023",Entire home/apt,"4,0","4,0","385,0",2020-03-02,"99,0",España,Madrid,2020-03-17
Apartamento Premium Isla de Arriarán,Centro,"36,72103","-4,42004",Entire home/apt,"1,0","2,0","110,0",2020-02-23,"99,0",España,Malaga,2020-04-30
"Roses, 150m beach. Marina area. Wifi. Parking",Roses,"42,25939","3,18327",Entire home/apt,"1,0","1,0","49,0",2019-06-08,"95,0",España,Girona,2019-07-29
ANDALUCIA- MÀLAGA. Primera linea de playa,Centro,"36,71629","-4,41465",Entire home/apt,"1,0","2,0","87,0",2018-10-10,"97,0",España,Malaga,2020-05-31
Lovely apartment near the center +wifi,L'hort de senabre,"39,4533","-0,39243",Entire home/apt,"1,0","3,0","47,0",2020-07-06,"88,0",España,Valencia,2020-08-30
Adosada de l'Òs,Alp,"42,33718","1,93644",Entire home/apt,"3,0","3,0","160,0",2019-03-02,"88,0",España,Girona,2019-03-30
WiFi Puerta del Sol Madrid centro downtown.,Sol,"40,41782","-3,70443",Entire home/apt,"1,0","1,0","79,0",2020-03-15,"90,0",España,Madrid,2020-07-17
APART 3 MALAGA CAPITAL A 100 MTS DE LA PLAYA,Carretera de cadiz,"36,70225","-4,43614",Entire home/apt,"1,0","1,0","60,0",2020-02-17,"97,0",España,Malaga,2020-05-31
Urbanliving Cisneros 3A Historical Center 1 Room,Centro,"36,71998","-4,42332",Entire home/apt,"1,0","1,0","64,0",2015-05-24,"85,0",España,Malaga,2019-02-24
Habitación privada en el corazón de Gracia,La vila de gràcia,"41,40418","2,15727",Private room,"1,0","1,0","34,0",2019-08-26,"100,0",España,Barcelona,2020-04-16
CASTELLANA-1BR 1BAÑ-COZY AND BRIGTH,Cuatro caminos,"40,45411800704906","-3,699377935264941",Entire home/apt,"1,0","1,0","65,0",2019-01-02,"93,0",España,Madrid,2019-01-14
HOME ARTY - LA LATINA-A/C-WIFI,Palacio,"40,41058","-3,71337",Entire home/apt,"1,0","2,0","71,0",2020-03-02,"99,0",España,Madrid,2020-05-14
"Tamariu 1- In the heart of Tamariu, free wifi+terrace, 50m from the beach!",Palafrugell,"41,91992","3,20828",Entire home/apt,"1,0","1,0","52,0",2018-09-17,"81,0",España,Girona,2019-04-29
"Reformado, acogedor y en centro!",El parc i la llacuna del poblenou,"41,39293954673021","2,185575332801139",Entire home/apt,"2,0","2,0","90,0",2017-10-26,"87,0",España,Barcelona,2017-11-13
Habitación y trato familiar.,El carmen,"37,40549","-5,98286",Private room,"1,0","1,0","31,0",2019-04-23,"95,0",España,Sevilla,2019-04-27
VILLA RELAX PEDREGALEJO,Este,"36,72713","-4,37979",Entire home/apt,"1,0","3,0","126,0",2019-12-20,"88,0",España,Malaga,2020-11-30
BIRDS 2 MY OTHER NEST,Sol,"40,41940659600844","-3,7017397000992776",Entire home/apt,"1,0","1,0","82,0",2018-08-24,"95,0",España,Madrid,2018-10-10
Habitación privada en casa soleada / cozy room,Berruguete,"40,46032661147591","-3,7092779617449634",Private room,"1,0","1,0","22,0",2017-04-30,"100,0",España,Madrid,2018-05-14
"Madrid Center, Royal Palace",Argüelles,"40,42055512745366","-3,716762118450829",Private room,"2,0","1,0","29,0",2018-12-01,"67,0",España,Madrid,2018-12-10
Amazing sea view,Castelló d'empúries,"42,25018218053822","3,130591800634639",Entire home/apt,"2,0","2,0","70,0",2018-09-02,"96,0",España,Girona,2018-10-20
New 2 Bedroom/ 5 Person Apartment near Camp Nou,Sants - badal,"41,37601219640629","2,123654111275062",Entire home/apt,"1,0","2,0","100,0",2018-05-11,"87,0",España,Barcelona,2018-05-14
Casa Rosario,"Tiro de línea, santa genoveva","37,36809","-5,97616",Private room,"1,0","1,0","50,0",2019-10-13,"92,0",España,Sevilla,2020-04-30
N2- El Born elegant room with private bathroom,"Sant pere, santa caterina i la ribera","41,38499","2,18312",Private room,"1,0","1,0","23,0",2020-09-26,"89,0",España,Barcelona,2020-10-12
Mas font -Un rincón del paraíso,Aiguaviva,"41,939","2,76521",Entire home/apt,"3,0","4,0","170,0",2019-06-10,"99,0",España,Girona,2019-07-29
